약물구분,ATC코드,ATC코드명,시도명칭,시군구명칭,기간_dt,수량,금액
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2023-10-01,3372703,1358710356
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2023-11-01,3828636,1531459777
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2023-12-01,3440588,1397572332
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2024-01-01,3580707,1524568504
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2024-02-01,3525701,1531581624
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2024-03-01,3734930,1571491346
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2024-04-01,3911197,1739486938
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2024-05-01,3703363,1636143088
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2024-06-01,3438008,1544421588
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2024-07-01,3876596,1725490349
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2024-08-01,3738862,1683308307
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2024-09-01,3318121,1428929491
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2024-10-01,3906866,1714784560
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2024-11-01,3649187,1641932906
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2024-12-01,3904343,1738304240
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2025-01-01,3368276,1493419698
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2025-02-01,3916034,1765939572
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2025-03-01,3642055,1640551470
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2025-04-01,4187577,1917131663
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2025-05-01,3761343,1668999926
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2025-06-01,3721384,1675799765
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2025-07-01,3957295,1819027493
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2025-08-01,3834381,1756280575
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2025-09-01,4227629,1937577594
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강남구,2025-10-01,3833465,1771246455
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2023-10-01,3414303,1193147509
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2023-11-01,3638148,1270639572
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2023-12-01,3593655,1278505850
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2024-01-01,3688197,1318306817
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2024-02-01,3400352,1209598787
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2024-03-01,3009745,1056943291
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2024-04-01,3157602,1105736351
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2024-05-01,2557239,963318801
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2024-06-01,1455352,546611687
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2024-07-01,1604361,586858264
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2024-08-01,1519141,556354239
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2024-09-01,1525724,549389850
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2024-10-01,1592925,574100347
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2024-11-01,1514858,544927669
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2024-12-01,1638607,584405142
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2025-01-01,3368593,1158084222
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2025-02-01,3683990,1265607739
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2025-03-01,3867251,1334065501
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2025-04-01,3914420,1343930139
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2025-05-01,3514615,1231666690
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2025-06-01,3760549,1292796377
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2025-07-01,4305194,1473882463
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2025-08-01,3692979,1272327085
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2025-09-01,4077313,1424652446
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강동구,2025-10-01,3739252,1304080681
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2023-10-01,1345662,495325795
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2023-11-01,1289449,476530527
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2023-12-01,1354386,504067211
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2024-01-01,1354077,498519612
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2024-02-01,1292038,476576587
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2024-03-01,1312323,485816316
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2024-04-01,1368071,509203418
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2024-05-01,1369217,504248736
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2024-06-01,1302504,483522227
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2024-07-01,1406552,503854087
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2024-08-01,1418180,509752806
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2024-09-01,1335046,473207933
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2024-10-01,1415700,502041299
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2024-11-01,1375915,486671548
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2024-12-01,1443766,510901179
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2025-01-01,1293934,456226481
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2025-02-01,1370968,482763707
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2025-03-01,1371150,485676359
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2025-04-01,1450143,513743914
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2025-05-01,1424801,504517195
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2025-06-01,1402552,497514259
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2025-07-01,1457623,513390167
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2025-08-01,1442390,509532235
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2025-09-01,1545420,547245071
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강북구,2025-10-01,1398545,492262224
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2023-10-01,2429908,918123810
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2023-11-01,2377846,882015377
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2023-12-01,2491531,929001559
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2024-01-01,2568759,950333929
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2024-02-01,2404676,898382735
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2024-03-01,2439452,908650386
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2024-04-01,2171889,808117420
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2024-05-01,2140754,789543451
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2024-06-01,2057154,771152122
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2024-07-01,2210617,801225480
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2024-08-01,2198305,795284851
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2024-09-01,2080585,751930729
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2024-10-01,2191195,787072022
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2024-11-01,2138588,765962575
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2024-12-01,2246523,809281703
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2025-01-01,2135026,766057615
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2025-02-01,2566271,927006020
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2025-03-01,2554552,928153764
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2025-04-01,2752186,996927244
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2025-05-01,2641302,972035828
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2025-06-01,2560377,930541601
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2025-07-01,2837484,1029582200
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2025-08-01,2641296,961686084
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2025-09-01,2922639,1066372480
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,강서구,2025-10-01,2630755,961063452
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2023-10-01,1516612,549700797
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2023-11-01,1443204,525355944
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2023-12-01,1560281,568859297
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2024-01-01,1519762,558121727
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2024-02-01,1457709,537359605
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2024-03-01,1519474,557343057
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2024-04-01,1575497,581439351
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2024-05-01,1550769,573814132
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2024-06-01,1319221,474458395
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2024-07-01,1374672,486859682
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2024-08-01,1393286,488564338
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2024-09-01,1501176,536334027
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2024-10-01,1394871,483714935
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2024-11-01,1326106,462441792
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2024-12-01,1632133,574391938
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2025-01-01,1573121,562793152
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2025-02-01,1533903,548971634
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2025-03-01,1619725,578898302
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2025-04-01,1656126,592462985
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2025-05-01,1642497,594697764
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2025-06-01,1578879,560767162
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2025-07-01,1727972,613672127
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2025-08-01,1597267,571053247
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2025-09-01,1818199,650262839
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,관악구,2025-10-01,1587715,568498166
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2023-10-01,1758049,736363522
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2023-11-01,1882082,780395960
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2023-12-01,1858728,789628917
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2024-01-01,1810194,776189991
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2024-02-01,1797572,762673187
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2024-03-01,1863870,790961198
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2024-04-01,1891717,810882664
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2024-05-01,1800045,765819911
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2024-06-01,1707110,724029818
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2024-07-01,1916184,807811740
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2024-08-01,1849289,766215543
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2024-09-01,1741580,717398524
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2024-10-01,1906875,779260666
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2024-11-01,1844732,759199759
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2024-12-01,1929840,787769814
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2025-01-01,1720537,717948639
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2025-02-01,1931609,786830044
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2025-03-01,1908773,791922839
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2025-04-01,1991373,836934762
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2025-05-01,1955286,812429494
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2025-06-01,1984204,818360854
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2025-07-01,2075592,878998432
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2025-08-01,1925714,793504859
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2025-09-01,2159463,899058080
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,광진구,2025-10-01,1937777,800946622
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,구로구,2023-10-01,2351311,899092506
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,구로구,2023-11-01,2351793,909264615
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,구로구,2023-12-01,2428266,951445809
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,구로구,2024-01-01,2452049,947307226
A10B,A10B,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",서울,구로구,2024-02-01,2320266,908592851
